,0
2010-08-02,2.85428102129685
2010-08-03,3.3099697229896825
2010-08-04,2.8760036037742727
2010-08-05,2.8886825930073226
2010-08-06,2.8557728438045897
2010-08-09,2.867226087236214
2010-08-10,2.882524234678696
2010-08-11,2.8877394699321357
2010-08-12,3.6003584751242825
2010-08-13,2.881645330127919
2010-08-16,2.8694914303820873
2010-08-17,2.8542905960248013
2010-08-18,2.993943752615743
2010-08-19,2.8563742713029043
2010-08-20,3.1237565551423643
2010-08-23,2.8669481588469576
2010-08-24,2.8696147001609114
2010-08-25,3.0521666276852275
2010-08-26,2.864489616530743
2010-08-27,2.909764736585798
2010-08-30,3.11279029320261
2010-08-31,3.0579091813916857
2010-09-01,2.8544681572256647
2010-09-02,3.672210025201032
2010-09-03,2.9319616494638914
2010-09-07,3.018479216505064
2010-09-08,2.977953772401963
2010-09-09,2.89325682848072
2010-09-10,2.876223064674379
2010-09-13,2.876502084096555
2010-09-14,2.9706865713365698
2010-09-15,2.854780312268614
2010-09-16,2.86605566019228
2010-09-17,2.8544008762256086
2010-09-20,2.854915636605034
2010-09-21,3.0716380317741554
2010-09-22,2.8605054641203047
2010-09-23,2.876153585636669
2010-09-24,2.919496294148676
2010-09-27,3.276356001184485
2010-09-28,2.8845594285520404
2010-09-29,2.8763866468567514
2010-09-30,2.860570843814229
2010-10-01,2.863209518194096
2010-10-04,2.8726018779872358
2010-10-05,2.914938837650714
2010-10-06,3.263198308229035
2010-10-07,2.8548007835711373
2010-10-08,2.856820755417747
2010-10-11,2.889492385308436
2010-10-12,2.854302022113555
2010-10-13,2.8679747353293337
2010-10-14,2.901923090230415
2010-10-15,2.866744425030157
2010-10-18,2.8581390521467918
2010-10-19,2.9035762907770692
2010-10-20,3.0911476599780228
2010-10-21,2.9583989349554254
2010-10-22,2.8572845814417205
2010-10-25,2.8595997641615476
2010-10-26,2.858605393355441
2010-10-27,2.8542744783416554
2010-10-28,2.8610748201230054
2010-10-29,2.8554635558420878
2010-11-01,2.8544547203694646
2010-11-02,2.8551300782148195
2010-11-03,2.9107199538460184
2010-11-04,2.8669982577121993
2010-11-05,3.203642930377566
2010-11-08,2.868820472300561
2010-11-09,2.858503616855892
2010-11-10,2.9151975760623823
2010-11-11,2.8722823283003875
2010-11-12,2.8711868427852303
2010-11-15,2.985293967429912
2010-11-16,2.855698940109552
2010-11-17,3.1010255244781737
2010-11-18,2.854377795109703
2010-11-19,3.075875154909126
2010-11-22,2.8603926773907467
2010-11-23,2.8566065021866165
2010-11-24,3.0459835659031516
2010-11-26,3.0635654179504073
2010-11-29,2.9067368271692655
2010-11-30,2.8560727599584523
2010-12-01,2.8888958131002487
2010-12-02,3.2933527380070915
2010-12-03,3.0087730016550958
2010-12-06,2.860679956688989
2010-12-07,2.8558584240200346
2010-12-08,2.8545227950817447
2010-12-09,2.8671483510757505
2010-12-10,2.8681513165243344
2010-12-13,2.888120441656389
2010-12-14,2.8542838715952885
2010-12-15,2.8550528289366226
2010-12-16,2.878928021402924
2010-12-17,2.8902239039611937
2010-12-20,2.854940101047732
2010-12-21,2.8603754312280274
2010-12-22,2.8884402628394485
2010-12-23,2.8650133224703453
2010-12-27,2.8568164625517256
2010-12-28,2.854626463911805
2010-12-29,2.854832243742335
2010-12-30,2.8552300900471255
2010-12-31,2.856410629816954
2011-01-03,2.854307860806867
2011-01-04,2.974565796275863
2011-01-05,2.8559234337078307
2011-01-06,2.877830103711167
2011-01-07,2.858513532808211
2011-01-10,2.8574719133681463
2011-01-11,2.8560537826797083
2011-01-12,2.8673120737247872
2011-01-13,2.930512356121334
2011-01-14,2.8570423896201795
2011-01-18,2.9055116837745083
2011-01-19,2.85606608564013
2011-01-20,2.9504196739178514
2011-01-21,2.855872989159295
2011-01-24,2.859746989119187
2011-01-25,2.8862793248520573
2011-01-26,2.8543463937510727
2011-01-27,2.8710133664274715
2011-01-28,2.8590099055463276
2011-01-31,3.153734244955086
2011-02-01,2.9095167970788056
2011-02-02,3.1161314041540638
2011-02-03,2.861303963211733
2011-02-04,2.859482565449065
2011-02-07,2.8620908390401762
2011-02-08,2.890862312291429
2011-02-09,2.870737359028553
2011-02-10,2.8615692496634404
2011-02-11,2.8548027801559175
2011-02-14,2.8827720986090557
2011-02-15,2.859624888692
2011-02-16,2.864107320683702
2011-02-17,2.891066586698028
2011-02-18,2.863170432635569
2011-02-22,2.8577562782861503
2011-02-23,3.249952073364106
2011-02-24,2.8895603869647615
2011-02-25,2.855211028800979
2011-02-28,2.9588627430251533
2011-03-01,2.8833575290579825
2011-03-02,3.0870537347429714
2011-03-03,2.856783295009452
2011-03-04,3.1328581631912193
2011-03-07,2.905491530235929
2011-03-08,2.9196594518590024
2011-03-09,2.9290966565818657
2011-03-10,2.856015105159996
2011-03-11,3.189139150066344
2011-03-14,2.901462822137479
2011-03-15,2.888668887552128
2011-03-16,2.9721519907220966
2011-03-17,3.2114002456131034
2011-03-18,3.0228334373259598
2011-03-21,2.8718354179158685
2011-03-22,3.065287337953257
2011-03-23,2.8661716073909513
2011-03-24,2.862254428304845
2011-03-25,2.9362547315714185
2011-03-28,2.8636829782661177
2011-03-29,2.8613696051270647
2011-03-30,2.9011084469845234
2011-03-31,2.8962705151727093
2011-04-01,2.857428500232768
2011-04-04,2.8774168336635535
2011-04-05,2.8543909576781004
2011-04-06,2.8543036095989107
2011-04-07,2.858753441590256
2011-04-08,2.8564450509921735
2011-04-11,2.8693408461234
2011-04-12,2.861608251329113
2011-04-13,2.911099887266431
2011-04-14,2.8543214865609885
2011-04-15,2.8542797084961595
2011-04-18,2.868751066973918
2011-04-19,2.968336836651639
2011-04-20,2.8851644501075895
2011-04-21,3.025902251088111
2011-04-25,2.880553518275135
2011-04-26,2.856685526431894
2011-04-27,2.930036391429344
2011-04-28,2.8909931355490905
2011-04-29,2.8661601600020425
2011-05-02,2.859249441035321
2011-05-03,2.857160780356778
2011-05-04,2.865003879174402
2011-05-05,2.898432011325845
2011-05-06,2.9315777765747635
2011-05-09,2.8680032082866793
2011-05-10,2.873741949553757
2011-05-11,2.9154169932022276
2011-05-12,2.970295157645279
2011-05-13,2.8768197319101496
2011-05-16,2.915429501831446
2011-05-17,2.890457480350603
2011-05-18,2.8544099011449244
2011-05-19,2.927097545660021
2011-05-20,2.858748680047259
2011-05-23,2.9098138420690827
2011-05-24,2.9879159641485806
2011-05-25,2.854950153534287
2011-05-26,2.8637940888849434
2011-05-27,2.8689589009402283
2011-05-31,2.8699246047411395
2011-06-01,2.959705787756487
2011-06-02,3.3420857310407976
2011-06-03,2.855805864287335
2011-06-06,2.9432989173844244
2011-06-07,2.9630843475371123
2011-06-08,2.855159947093784
2011-06-09,2.870745134110493
2011-06-10,2.905417752306853
2011-06-13,3.0379169592630952
2011-06-14,2.8547397903886695
2011-06-15,3.0037221095649085
2011-06-16,3.1398270588110164
2011-06-17,2.857237179913124
2011-06-20,2.8629860040284547
2011-06-21,2.881625332766551
2011-06-22,3.023585222632028
2011-06-23,2.8936294345623357
2011-06-24,2.8617974475755092
2011-06-27,2.9834633552723964
2011-06-28,2.9335645247880735
2011-06-29,3.011727433166637
2011-06-30,2.9187731304426485
2011-07-01,2.950503393635605
2011-07-05,3.04939451054271
2011-07-06,2.8559999083631045
2011-07-07,2.855230251127344
2011-07-08,2.9568071793764483
2011-07-11,2.899830023752064
2011-07-12,3.161782919329767
2011-07-13,2.872819785335119
2011-07-14,2.8633415909308835
2011-07-15,2.896657493681179
2011-07-18,2.8832718045891506
2011-07-19,2.9163824253220136
2011-07-20,3.1041964658458494
2011-07-21,2.854759124011158
2011-07-22,3.026687221533332
2011-07-25,2.855091154627629
2011-07-26,2.88419377256715
2011-07-27,2.8701130026651307
2011-07-28,3.2418088534379996
2011-07-29,2.8641980536442615
2011-08-01,2.8933715712625623
2011-08-02,2.87032695158968
2011-08-03,3.46797304721445
2011-08-04,2.878066433029761
2011-08-05,5.002945557949525
2011-08-08,2.8551269726847783
2011-08-09,7.0262262635462225
2011-08-10,4.966983399385531
2011-08-11,4.686490867562209
2011-08-12,4.868074596779581
2011-08-15,2.8807948083340773
2011-08-16,3.3001870065887746
2011-08-17,2.9434969287034503
2011-08-18,2.8551389944923447
2011-08-19,4.722757919515512
2011-08-22,3.066408427406097
2011-08-23,2.8543893480197546
2011-08-24,3.9587244161764437
2011-08-25,3.016288797312319
2011-08-26,3.08196603572475
2011-08-29,3.069181342425539
2011-08-30,3.6062347921557136
2011-08-31,2.859602241986864
2011-09-01,2.877037300737014
2011-09-02,2.9866978055050497
2011-09-06,3.454872581921717
2011-09-07,2.906383455141358
2011-09-08,3.6253387918503925
2011-09-09,2.9602845227303702
2011-09-12,3.5244036604523674
2011-09-13,2.900032525228876
2011-09-14,2.9324366186599145
2011-09-15,3.025021382927247
2011-09-16,3.1318711710958946
2011-09-19,2.8849423964562897
2011-09-20,2.944566840556848
2011-09-21,2.8568882375560163
2011-09-22,3.6658986742383024
2011-09-23,3.8096135598912517
2011-09-26,2.8892712205504725
2011-09-27,3.3659681759514255
2011-09-28,2.9617426420704738
2011-09-29,3.256565615872515
2011-09-30,2.9162390939856113
2011-10-03,3.4403235426668957
2011-10-04,3.61498623020124
2011-10-05,3.3296494797844787
2011-10-06,3.1542926279323353
2011-10-07,3.169138718544491
2011-10-10,2.9169670325448633
2011-10-11,3.948461421989334
2011-10-12,2.8548277977265037
2011-10-13,2.9444153457628386
2011-10-14,2.8626046718151
2011-10-17,3.1381048700759466
2011-10-18,3.2068757024808994
2011-10-19,3.24610254176822
2011-10-20,3.0047084863664217
2011-10-21,2.873798852751095
2011-10-24,3.186679716456609
2011-10-25,3.0102573865831985
2011-10-26,3.2321321148479987
2011-10-27,2.9586826216117643
2011-10-28,3.9591770478138777
2011-10-31,2.8546948118307998
2011-11-01,3.4292575699308845
2011-11-02,3.5880268245699356
2011-11-03,3.09815318550768
2011-11-04,3.1860690529752893
2011-11-07,2.891506081277508
2011-11-08,2.8915246577589446
2011-11-09,2.98368801117203
2011-11-10,4.11950233971468
2011-11-11,2.924345459019977
2011-11-14,3.21145605014519
2011-11-15,2.940201103334586
2011-11-16,2.8760980616971787
2011-11-17,3.113699282053841
2011-11-18,3.11952858095543
2011-11-21,2.854486553145388
2011-11-22,3.18103249158324
2011-11-23,2.870466993164778
2011-11-25,3.312987564867285
2011-11-28,2.861165442538812
2011-11-29,3.657633247319095
2011-11-30,2.8590808763612374
2011-12-01,4.617161363573072
2011-12-02,2.858141692454105
2011-12-05,2.8543286869848132
2011-12-06,2.9537050331024326
2011-12-07,2.8554470582540845
2011-12-08,2.858100987858347
2011-12-09,3.274250867583948
2011-12-12,3.1222102956951856
2011-12-13,3.0633353305978637
2011-12-14,2.925215722746403
2011-12-15,2.975296989997082
2011-12-16,2.8641858517730485
2011-12-19,2.8639942958214695
2011-12-20,2.98361882081335
2011-12-21,3.6905922989603317
2011-12-22,2.8580262897690716
2011-12-23,2.9184663809790794
2011-12-27,2.930991365341069
2011-12-28,2.854298380574815
2011-12-29,3.0005683171243627
2011-12-30,2.962027151354241
2012-01-03,2.871539519764687
2012-01-04,3.079022099891256
2012-01-05,2.8543631228948603
2012-01-06,2.8624151538348155
2012-01-09,2.860322590040832
2012-01-10,2.8590808820431155
2012-01-11,2.928462006036771
2012-01-12,2.854381922388556
2012-01-13,2.859403035831037
2012-01-17,2.877277349064383
2012-01-18,2.8661395282313284
2012-01-19,2.9702095169357094
2012-01-20,2.877219811267025
2012-01-23,2.8547000181150506
2012-01-24,2.8544819719037444
2012-01-25,2.8552473499563944
2012-01-26,2.924801530213097
2012-01-27,2.8853174049321764
2012-01-30,2.856664746197698
2012-01-31,2.8602507947543327
2012-02-01,2.8544708312568208
2012-02-02,2.9286929965086164
2012-02-03,2.8554187210558473
2012-02-06,3.0547054169556107
2012-02-07,2.8544925664375955
2012-02-08,2.858119691917498
2012-02-09,2.8586589973307994
2012-02-10,2.85631599259095
2012-02-13,2.898831064516172
2012-02-14,2.8977318465085067
2012-02-15,2.855113464663142
2012-02-16,2.881501701633528
2012-02-17,2.9685024325962455
2012-02-21,2.8594863932753163
2012-02-22,2.854761436202454
2012-02-23,2.864756025119564
2012-02-24,2.8714238655674227
2012-02-27,2.8569048563449266
2012-02-28,2.8559978294309123
2012-02-29,2.864857692130262
2012-03-01,2.87535948054505
2012-03-02,2.889910114383983
2012-03-05,2.864180899716209
2012-03-06,2.868292356117791
2012-03-07,3.0764581109343268
2012-03-08,2.8990714240351783
2012-03-09,2.9448535672309273
2012-03-12,2.866685729471333
2012-03-13,2.854300452743872
2012-03-14,3.163169188164694
2012-03-15,2.85569594294539
2012-03-16,2.8877306075500995
2012-03-19,2.8554588380931367
2012-03-20,2.8691112687257765
2012-03-21,2.862736248075509
2012-03-22,2.857540160573563
2012-03-23,2.9030706959010004
2012-03-26,2.8633248251141055
2012-03-27,3.035444581509894
2012-03-28,2.8617739359877707
2012-03-29,2.8772187243762137
2012-03-30,2.856708168584834
2012-04-02,2.867126245714206
2012-04-03,2.907193561713042
2012-04-04,2.869234583157593
2012-04-05,2.952080464896061
2012-04-09,2.8546696330630583
2012-04-10,2.9754945348264994
2012-04-11,3.1284562894521875
2012-04-12,2.9064770609227377
2012-04-13,3.0326894775852047
2012-04-16,3.0005448256051355
2012-04-17,2.854548347597842
2012-04-18,3.0796218157592223
2012-04-19,2.869782042895071
2012-04-20,2.8873671571531028
2012-04-23,2.855566107735404
2012-04-24,2.9206900186625644
2012-04-25,2.8670126026660983
2012-04-26,3.0292064240911194
2012-04-27,2.8962461804999524
2012-04-30,2.8597605894430895
2012-05-01,2.8684453847191764
2012-05-02,2.8843607693241857
2012-05-03,2.8601380142784065
2012-05-04,2.9093886775893476
2012-05-07,3.099271255207563
2012-05-08,2.854450549992531
2012-05-09,2.8714745082835478
2012-05-10,2.8964844201270834
2012-05-11,2.860238235579056
2012-05-14,2.8650557610337652
2012-05-15,2.9703115883654903
2012-05-16,2.885323419847095
2012-05-17,2.8725032613661448
2012-05-18,3.067136580771467
2012-05-21,2.905609326358455
2012-05-22,3.095903359780727
2012-05-23,2.854556432895929
2012-05-24,2.8569685938963416
2012-05-25,2.856063114763812
2012-05-29,2.858679917493742
2012-05-30,2.96960244677125
2012-05-31,3.0473774782805396
2012-06-01,2.8591920982912673
2012-06-04,3.42450130831889
2012-06-05,2.854427005256198
2012-06-06,2.8850894324345076
2012-06-07,3.3534655263849755
2012-06-08,2.8544099719414366
2012-06-11,2.916135440364399
2012-06-12,3.003936313329138
2012-06-13,2.981851684446626
2012-06-14,2.9006515464369227
2012-06-15,2.9641775829366552
2012-06-18,2.9547162749235105
2012-06-19,2.856259597752377
2012-06-20,2.944802557670405
2012-06-21,2.8569679411503603
2012-06-22,3.319923939846209
2012-06-25,2.9027564987346777
2012-06-26,3.093465845050879
2012-06-27,2.875736434967896
2012-06-28,2.9301310860660634
2012-06-29,2.858474872626926
2012-07-02,3.4377818987989133
2012-07-03,2.860103612206839
2012-07-05,2.89076774420094
2012-07-06,2.874923197330858
2012-07-09,2.9378802068733996
2012-07-10,2.8568175866379275
2012-07-11,2.9163161577532293
2012-07-12,2.854288853925523
2012-07-13,2.877711964563185
2012-07-16,3.1100023518081428
2012-07-17,2.8593702554260463
2012-07-18,2.9058610824153837
2012-07-19,2.8962195737739282
2012-07-20,2.861220499361596
2012-07-23,2.949397285443305
2012-07-24,2.9288740802601603
2012-07-25,2.9310937667375536
2012-07-26,2.8543850773740425
2012-07-27,3.1113506436739096
2012-07-30,3.196416934284296
2012-07-31,2.8545791938278886
2012-08-01,2.8717820080631835
2012-08-02,2.86290662346735
2012-08-03,2.9053639140891723
2012-08-06,3.194921065397436
2012-08-07,2.859457054941596
2012-08-08,2.8787782125449373
2012-08-09,2.8546414601995056
2012-08-10,2.854433964248357
2012-08-13,2.8587733094521584
2012-08-14,2.8557468272058206
2012-08-15,2.8542889295883223
2012-08-16,2.855493488504808
2012-08-17,2.9016455526205265
2012-08-20,2.8575782153613085
2012-08-21,2.8542743717452397
2012-08-22,2.8657671722493943
2012-08-23,2.854324200142321
2012-08-24,2.915497997352289
2012-08-27,2.893435156665025
2012-08-28,2.854507666694754
2012-08-29,2.8548869970704938
2012-08-30,2.8549432003242816
2012-08-31,2.911523440468822
2012-09-04,2.878471435486729
2012-09-05,2.8555565570298187
2012-09-06,2.8553588166003885
2012-09-07,3.2469378903419526
2012-09-10,2.8697836893833335
2012-09-11,2.8897892010034676
2012-09-12,2.863557260240276
2012-09-13,2.85836285806196
2012-09-14,3.104216064500196
2012-09-17,2.869062754238582
2012-09-18,2.863450487680115
2012-09-19,2.855814341198801
2012-09-20,2.85559398947216
2012-09-21,2.854548154307493
2012-09-24,2.8542785169165943
2012-09-25,2.8589567441196646
2012-09-26,2.9579009338296145
2012-09-27,2.8852214560865286
2012-09-28,2.941759191560165
2012-10-01,2.8731345433203135
2012-10-02,2.860883902347793
2012-10-03,2.8549897014717924
2012-10-04,2.866616225720514
2012-10-05,2.902639396939406
2012-10-08,2.8543825289544538
2012-10-09,2.86550020210328
2012-10-10,2.946197195151811
2012-10-11,2.890275806488642
2012-10-12,2.8543181129310327
2012-10-15,2.862539681302168
2012-10-16,2.915586214303343
2012-10-17,2.9533889259845103
2012-10-18,2.8702245692412283
2012-10-19,2.859888036123025
2012-10-22,3.1122952384180547
2012-10-23,2.854519908270732
2012-10-24,3.0502988650967526
2012-10-25,2.863267320620759
2012-10-26,2.8627067780772006
2012-10-31,2.854774535324466
2012-11-01,2.8542960539921514
2012-11-02,2.966450708854639
2012-11-05,2.9369616318448553
2012-11-06,2.8586931154083426
2012-11-07,2.912221548927182
2012-11-08,3.3822737095624826
2012-11-09,2.994367094006197
2012-11-12,2.8570198766336548
2012-11-13,2.8542897991878617
2012-11-14,2.8691972964588723
2012-11-15,3.0345651694346603
2012-11-16,2.856704623783601
2012-11-19,2.87628358819726
2012-11-20,3.2249509097930447
2012-11-21,2.8547802925445347
2012-11-23,2.859331417986692
2012-11-26,3.0137100489227495
2012-11-27,2.8581838593936624
2012-11-28,2.879940622454306
2012-11-29,2.9122677563478416
2012-11-30,2.871417090752269
2012-12-03,2.85430224154142
2012-12-04,2.8754296164523896
2012-12-05,2.857025540275267
2012-12-06,2.8566339241262835
2012-12-07,2.8645472334864532
2012-12-10,2.8622921283056737
2012-12-11,2.854382796829423
2012-12-12,2.894571207795616
2012-12-13,2.854472078359338
2012-12-14,2.891819645878148
2012-12-17,2.870351209082379
2012-12-18,2.9866763266336056
2012-12-19,2.9782794072068097
2012-12-20,2.9084217199333082
2012-12-21,2.8825877250550196
2012-12-24,2.936928110352969
2012-12-26,2.859889394759804
2012-12-27,2.875809417402741
2012-12-28,2.855673519974343
2012-12-31,2.9690006536699993
2013-01-02,3.1239969016828923
2013-01-03,3.460692100262438
2013-01-04,2.858513366517267
2013-01-07,2.876513836448826
2013-01-08,2.8634436157683543
2013-01-09,2.864153441604246
2013-01-10,2.8609032010585707
2013-01-11,2.9085092981093053
2013-01-14,2.854288952416349
2013-01-15,2.8550869578578797
2013-01-16,2.855470397793286
2013-01-17,2.854309870405772
2013-01-18,2.88419279606493
2013-01-22,2.865163168207551
2013-01-23,2.872699189707068
2013-01-24,2.8564129984946076
2013-01-25,2.854273698730248
2013-01-28,2.8821351656545704
2013-01-29,2.8574948328885443
2013-01-30,2.8787709273368813
2013-01-31,2.868567794444861
2013-02-01,2.8604504476085255
2013-02-04,2.9492267814618436
2013-02-05,2.9793964825870822
2013-02-06,2.9562535614450804
2013-02-07,2.854582300708925
2013-02-08,2.8573358259580006
2013-02-11,2.8843522989195747
2013-02-12,2.854625875482177
2013-02-13,2.8566642947197436
2013-02-14,2.8546033797777586
2013-02-15,2.8547213713711885
2013-02-19,2.855299497255003
2013-02-20,2.9048470630900782
2013-02-21,2.998855057369318
2013-02-22,2.8916392404988107
2013-02-25,2.926591197697473
2013-02-26,3.1692829009014747
2013-02-27,2.889424030502145
2013-02-28,3.006449966070646
2013-03-01,2.8550131936822103
2013-03-04,2.859347713305961
2013-03-05,2.874249093833231
2013-03-06,2.940258483767728
2013-03-07,2.855400083264636
2013-03-08,2.8573736283331863
2013-03-11,2.873141357861442
2013-03-12,2.864197133711192
2013-03-13,2.859702417933676
2013-03-14,2.855896860026384
2013-03-15,2.883771061992256
2013-03-18,2.8567417192485376
2013-03-19,2.88280362974528
2013-03-20,2.8597944759894083
2013-03-21,2.896421534238932
2013-03-22,2.918739852790657
2013-03-25,2.9026507784635402
2013-03-26,2.8647670747145626
2013-03-27,2.911222132930709
2013-03-28,2.8546127298524793
2013-04-01,2.8697359245407266
2013-04-02,2.873081673356001
2013-04-03,2.8794145667570414
2013-04-04,2.9587815955736634
2013-04-05,2.8696993211719684
2013-04-08,2.871609212106536
2013-04-09,2.891603196656098
2013-04-10,2.8660858885257383
2013-04-11,2.9938768909535534
2013-04-12,2.8661646504579963
2013-04-15,2.861837233817553
2013-04-16,3.3498666830462898
2013-04-17,3.0467316262968582
2013-04-18,3.047205816815976
2013-04-19,2.896512882651571
2013-04-22,2.9278404137688345
2013-04-23,2.874709924475637
2013-04-24,2.9562807797308004
2013-04-25,2.854298943475048
2013-04-26,2.86956892181477
2013-04-29,2.857465300220932
2013-04-30,2.9027936403954753
2013-05-01,2.860087257426955
2013-05-02,2.9356782956859067
2013-05-03,2.9374574816814936
2013-05-06,2.958569007839234
2013-05-07,2.857719360852917
2013-05-08,2.8799776016445895
2013-05-09,2.870376893300474
2013-05-10,2.867051206516787
2013-05-13,2.8718254035217377
2013-05-14,2.854279278342882
2013-05-15,2.9509238692219664
2013-05-16,2.8788717914540625
2013-05-17,2.877860568486201
2013-05-20,2.9539628890217986
2013-05-21,2.8547688526748867
2013-05-22,2.85706067550677
2013-05-23,2.918591960124851
2013-05-24,2.8623219210667434
2013-05-28,2.8545607705421436
2013-05-29,2.892051985696111
2013-05-30,2.900955719890521
2013-05-31,2.8669424395900105
2013-06-03,3.0466086420527514
2013-06-04,2.8874290091877066
2013-06-05,2.882815902230292
2013-06-06,3.032692471431953
2013-06-07,2.922048891216192
2013-06-10,3.008994404804078
2013-06-11,2.8544252688526326
2013-06-12,2.951136501196672
2013-06-13,2.920116074948337
2013-06-14,3.0596632306088924
2013-06-17,2.8868664948824043
2013-06-18,2.90808692264827
2013-06-19,2.911322154344656
2013-06-20,3.0345618786084145
2013-06-21,3.4420505935026
2013-06-24,2.86111854417483
2013-06-25,2.9928656116260703
2013-06-26,2.939057453279588
2013-06-27,2.9407165798780444
2013-06-28,2.8904115748692103
2013-07-01,2.871571568577438
2013-07-02,2.8817146393829938
2013-07-03,2.85455904050483
2013-07-05,2.854911150559696
2013-07-08,2.9520624864931624
2013-07-09,2.8802110923561024
2013-07-10,2.9033908277924265
2013-07-11,2.854316507787467
2013-07-12,3.026893512429757
2013-07-15,2.8632679973393156
2013-07-16,2.856051415404588
2013-07-17,2.867197688434554
2013-07-18,2.861506831155998
2013-07-19,2.8780758708056333
2013-07-22,2.856714870120242
2013-07-23,2.858157132070135
2013-07-24,2.8574965788540383
2013-07-25,2.867921665696135
2013-07-26,2.8604171883830856
2013-07-29,2.854919277850433
2013-07-30,2.8673878831425275
2013-07-31,2.854407727938689
2013-08-01,2.854290636208916
2013-08-02,3.0020396209219444
2013-08-05,2.8568389414035997
2013-08-06,2.8563313528264267
2013-08-07,2.8850482706605005
2013-08-08,2.867890768589773
2013-08-09,2.8684616391827706
2013-08-12,2.8662517704065373
2013-08-13,2.855524988638105
2013-08-14,2.861514235829028
2013-08-15,2.879453593700882
2013-08-16,3.045922680084456
2013-08-19,2.864582344338001
2013-08-20,2.88698716404762
2013-08-21,2.868001320617474
2013-08-22,2.8856632179917883
2013-08-23,2.9240880838304095
2013-08-26,2.868928488915728
2013-08-27,2.8696100982330868
2013-08-28,3.091045461855305
2013-08-29,2.861426584807362
2013-08-30,2.8578968359201546
2013-09-03,2.8637414335479443
2013-09-04,2.8705685999184225
2013-09-05,2.9161831713033153
2013-09-06,2.8556641214824676
2013-09-09,2.8542762457084954
2013-09-10,2.948100121301826
2013-09-11,2.904997882148878
2013-09-12,2.863039592147055
2013-09-13,2.865012459806567
2013-09-16,2.8612003479053625
2013-09-17,2.8847291999765936
2013-09-18,2.8709954687821035
2013-09-19,2.9936155639945654
2013-09-20,2.857499561684104
2013-09-23,2.903211967421331
2013-09-24,2.875214206336086
2013-09-25,2.860616364924897
2013-09-26,2.8613260216429945
2013-09-27,2.8656892221521915
2013-09-30,2.869869236441129
2013-10-01,2.8884332965173196
2013-10-02,2.9143945654064827
2013-10-03,2.8547059149685725
2013-10-04,2.9300332886253306
2013-10-07,2.9010356349786948
2013-10-08,2.922272501789502
2013-10-09,2.9971839121493757
2013-10-10,2.854618673356457
2013-10-11,3.302057082618519
2013-10-14,2.8915173711353743
2013-10-15,2.8698827151646187
2013-10-16,2.9011597597851715
2013-10-17,3.033937019460877
2013-10-18,2.89705241256078
2013-10-21,2.8945798883927787
2013-10-22,2.8542912101093165
2013-10-23,2.885203738539575
2013-10-24,2.875253919152849
2013-10-25,2.86425287316764
2013-10-28,2.8724232973020003
2013-10-29,2.8559390576033636
2013-10-30,2.8835734423801385
2013-10-31,2.876619671954093
2013-11-01,2.868129156992715
2013-11-04,2.862197369056985
2013-11-05,2.8662538006774896
2013-11-06,2.861671776411072
2013-11-07,2.871370725741699
2013-11-08,3.017566390453859
2013-11-11,3.023723870912435
2013-11-12,2.85480699630242
2013-11-13,2.85955243855887
2013-11-14,2.9158501156015912
2013-11-15,2.8762744289108615
2013-11-18,2.871027288689938
2013-11-19,2.867127821759655
2013-11-20,2.858197900297265
2013-11-21,2.866693401539354
2013-11-22,2.9163590007151585
2013-11-25,2.8774178385722857
2013-11-26,2.8557785582679527
2013-11-27,2.854294579096026
2013-11-29,2.860075780421623
2013-12-02,2.854854668062342
2013-12-03,2.8612196809871433
2013-12-04,2.8638533949662595
2013-12-05,2.855872050151427
2013-12-06,2.871967792639902
2013-12-09,2.972939919750427
2013-12-10,2.8574054764118966
2013-12-11,2.8637734603123475
2013-12-12,2.974611087511255
2013-12-13,2.8676620487599296
2013-12-16,2.854286157801428
2013-12-17,2.8918027657684204
2013-12-18,2.8633177692635527
2013-12-19,3.114688972348493
2013-12-20,2.854654929581763
2013-12-23,2.8760909565910207
2013-12-24,2.880852475184563
2013-12-26,2.862268033976859
2013-12-27,2.875434569083943
2013-12-30,2.854384913628565
2013-12-31,2.8543033207615705
2014-01-02,2.8690049468631442
2014-01-03,2.928066707096944
2014-01-06,2.854395946770866
2014-01-07,2.8602011102991747
2014-01-08,2.8890284250935676
2014-01-09,2.8543242120935584
2014-01-10,2.85438711471851
2014-01-13,2.859272584035647
2014-01-14,3.002881772801623
2014-01-15,2.9642698311727425
2014-01-16,2.8793783244222624
2014-01-17,2.8559845957693506
2014-01-21,2.868529237013224
2014-01-22,2.8615054275192193
2014-01-23,2.8545854903350425
2014-01-24,2.9285242997094794
2014-01-27,3.2637556261263563
2014-01-28,2.8767187318314615
2014-01-29,2.8897091690138166
2014-01-30,2.9522143638059637
2014-01-31,2.973576466740358
2014-02-03,2.893578728564301
2014-02-04,3.34409338470596
2014-02-05,2.9092570696345774
2014-02-06,2.8581523670473192
2014-02-07,2.9996749001563567
2014-02-10,3.0205630086004174
2014-02-11,2.856629003947653
2014-02-12,2.9692522476685514
2014-02-13,2.854370310959288
2014-02-14,2.885990898717973
2014-02-18,2.8760124449636195
2014-02-19,2.8555396046304775
2014-02-20,2.8942710174227817
2014-02-21,2.888464199582417
2014-02-24,2.857740832646047
2014-02-25,2.8902352689453443
2014-02-26,2.85598876221945
2014-02-27,2.8542739910056696
2014-02-28,2.8772777614982585
